URL;Version;Location
https://github.com/ankidroid/Anki-Android/issues/7076;2.14;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java
https://github.com/ankidroid/Anki-Android/issues/7801;2.13;AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java,AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.java,AnkiDroid/src/main/java/com/ichi2/anki/Previewer.java,AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java,AnkiDroid/src/main/java/com/ichi2/async/CollectionTask.java
https://github.com/ankidroid/Anki-Android/issues/7771;2.13;AnkiDroid/src/main/java/com/ichi2/anki/NoteEditor.java
https://github.com/ankidroid/Anki-Android/issues/7768;2.13;AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/fields/BasicImageFieldController.java
https://github.com/ankidroid/Anki-Android/issues/7695;2.13;AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.java
https://github.com/ankidroid/Anki-Android/issues/7662;2.13;AnkiDroid/src/main/java/com/ichi2/anki/provider/CardContentProvider.java,AnkiDroid/src/main/java/com/ichi2/anki/servicelayer/NoteService.java,AnkiDroid/src/main/java/com/ichi2/libanki/Media.java
https://github.com/ankidroid/Anki-Android/issues/7512;2.13;AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.java
https://github.com/ankidroid/Anki-Android/issues/7465;2.13;AnkiDroid/src/main/java/com/ichi2/anki/web/HttpFetcher.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/CountingFileRequestBody.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/HttpSyncer.java,AnkiDroid/src/main/java/com/ichi2/libanki/sync/Tls12SocketFactory.java
https://github.com/ankidroid/Anki-Android/issues/7438;2.13;AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java
https://github.com/ankidroid/Anki-Android/issues/7369;2.13;AnkiDroid/src/main/res/layout/reviewer.xml
