name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.utils.MethodLogger,4,0,0,2,14,6,0,2,2,2.0000,104,0.0000,0,0.0000,0.3750,0,0,25.0000,0,2.11
com.ichi2.ui.SeekBarPreference,10,0,0,14,42,0,1,13,6,0.7556,332,1.0000,0,0.0000,0.2444,0,0,31.2000,0,2.11
com.ichi2.libanki.Card,78,0,0,32,154,2525,17,18,76,0.9040,1404,0.8929,2,0.0000,0.1737,0,0,16.6410,0,2.11
com.ichi2.anki.dialogs.TagsDialog,17,0,0,50,110,72,8,48,11,0.8906,643,0.8500,0,0.0000,0.1333,0,0,35.6471,0,2.11
com.ichi2.anki.api.R,1,0,0,0,2,0,0,0,0,2.0000,4,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.11
com.ichi2.compat.customtabs.ServiceConnectionCallback,2,0,0,3,2,1,2,1,2,2.0000,2,0.0000,0,0.0000,0.7500,0,0,0.0000,0,2.11
com.ichi2.anki.multimediacard.fields.i,2,0,0,3,4,0,1,3,2,0.0000,20,0.0000,2,0.0000,0.6667,0,0,8.0000,0,2.11
com.ichi2.anki.CardTemplateEditor,17,0,0,33,76,82,1,33,9,0.8864,384,1.0000,2,0.0000,0.1765,0,0,20.9412,0,2.11
com.ichi2.anki.stats.OverviewStatsBuilder,9,0,0,14,51,0,0,14,2,0.9231,1126,1.0000,1,0.0000,0.2333,0,0,122.6667,0,2.11
com.ichi2.anki.multimediacard.fields.a,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.multimediacard.fields.b,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.api.BuildConfig,1,0,0,0,2,0,0,0,1,2.0000,9,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.11
com.ichi2.anki.multimediacard.fields.c,2,0,0,4,4,0,1,4,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.11
com.ichi2.anki.multimediacard.fields.d,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.multimediacard.fields.e,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.multimediacard.fields.f,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.multimediacard.fields.g,2,0,0,3,4,0,1,3,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.11
com.ichi2.anki.multimediacard.fields.h,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
